kani	N	kanin
griippi	N	gripi
yksisarvinen	N	enhjørning
mustangi	N	mustang
mummu	N	bestemor
murmeli	N	murmeldyr
isosisko	N	storesøster
merenneito	N	havfrue
kaunotar	N	skjønnhet
rusakko	N	sørhare
pikkuötökkä	N	lite kryp
kajuutta	N	kahytt
leipurimestari	N	bakermester
possu	N	gris
majesteetti	N	majestet
vaunut	N	vogn
valamies	N	jurymedlem
piparkakkupoika	N	pepperkakegutt
miumau	N	mjau
piilo	N	skjul
nurkka	N	hjørne
iskä	N	pappa
ankanpoikanen	N	andunge
kuningataräiti	N	dronningmor
kili	N	kje
kuninkaantytär	N	kongsdatter
riemu	N	glede
taskulamppu	N	lommelykt
tuoksu	N	duft
tassu	N	pote
savupiippu	N	skorstein
mörkö	N	buse
lakeija	N	lakei
juhlat	N	fest
huijari	N	bedrager
drontti	N	dronte
vaari	N	bestefar
taivaanranta	N	horisont
taivaanvuohi	N	enkeltbekkasin
puutarhuri	N	gartner
pihamaa	N	hage
viuhka	N	vifte
reppu	N	ryggsekk
kolo	N	grop
kissanpentu	N	kattunge
flamingo	N	flamingo
sääli	N	medfølelse
rako	N	sprekk
purje	N	seil
suopunki	N	lasso
pikkutyttö	N	småjente
pikkupossu	N	smågris
nenänpää	N	nesetipp
käpälä	N	pote
kosija	N	frier
ihastus	N	forelskelse
taikasana	N	trylleord
oviaukko	N	døråpning
lastenhuone	N	barnerom
kita	N	gap
kirsikkapuu	N	kirsebærtre
kaninpoika	N	kanin
valamiehistö	N	jury
suihkulähde	N	fontene
pyöveli	N	bøddel
pussillinen	N	omtrent en pose full med
puikko	N	pinne
papukaija	N	papegøye
nakki	N	knakkpølse
leipuri	N	baker
lapsikulta	N	kjært barn
kuninkaanpoika	N	kongssønn
kilpa	N	kappløp
kilinä	N	klinging	klirring
keiju	N	fe
kauhistus	N	vederstyggelighet
hämmästys	N	overraskelse
huomen	N	i morgen
hansikas	N	hanske
aivastus	N	nys
vattupensas	N	bringebærbusk
valjas	N	seletøy
turkinpippuri	N	tyrkisk pepper
tehosekoitin	N	kjøkkenmaskin
tanssiaiset	N	ball
ruokakomero	N	matskap	kjøkkenskap
risu	N	kvist
pulveri	N	pulver
pulu	N	due
palmupuu	N	palme
olki	N	halm
nenäliina	N	lommetørkle
møller
murunen	N	smule
marsu	N	marsvin
maalaisserkku	N	søskenbarn fra landet
lumihiutale	N	snøfnugg
lappu	N	lapp
kärry	N	kjerre
kuperkeikka	N	kollbøtte
kuninkaanlinna	N	kongeslott
kulkija	N	vandrer	vagabond
koura	N	neve
kotimatka	N	heimtur
kiusaus	N	fristelse
kiukku	N	sinne
kinuskikakku	N	kinuskikake
kaupunkilaishiiri	N	bymus
juustonpala	N	ostebit
itku	N	gråt
iltasatu	N	godnatteventyr
hännänpää	N	haletipp
huusi	N	utedo
hai	N	hai
vesipiippu	N	vannpipe
uteliaisuus	N	nysgjerrighet
tonttumuori	N	nissemor
terveiset	N	hilsen
suklaakakku	N	sjokoladekake
silmäys	N	glimt
revontulet	N	nordlys
rahalipas	N	pengeskrin
päiväuni	N	ettermiddagslur
puuska	N	blåst
puurolautanen	N	grautporsjon
puuha	N	styr	tidsfordriv
puna	N	rød
peruukki	N	parykk
pauke	N	smell
myllärinpoika	N	møllersønn
mustikkapiirakka	N	blåbærpai
metsäpolku	N	skogssti
makuusali	N	sovesal
linnansali	N	slottssal
linnanpiha	N	slottsplass
lautasellinen	N	en tallerken med mat
lammikko	N	dam
kummallisuus	N	raritet
kultaraha	N	gullmynt
komero	N	kammers
kolina	N	bulder	bråk
kiviaita	N	steingjerde
kiikari	N	kikkert
kasvimaa	N	grønnsakshage
kaappikello	N	bestefarsklokke
häkki	N	bur
helpotus	N	lettelse
harmi	N	ergrelse
haltijatar	N	fe
hakanen	N	haspe
virnistys	N	grimase
viltti	N	filt	teppe
viisari	N	viser
